0.000000, Hare
0.063691, Bunny
0.127382, HeavyBunny
0.191074, Bunny
0.254765, Hare
0.318456, Hare
0.382147, HeavyBunny
0.445838, Bunny
0.509529, Bunny
0.573221, HeavyBunny
0.636912, Bunny
0.700603, HeavyBunny
0.764294, HeavyBunny
0.827985, Bunny
0.891677, Bunny
0.955368, HeavyBunny
1.019059, Bunny
1.082750, HeavyBunny
1.146441, HeavyBunny
1.210132, Bunny
1.273824, Bunny
1.337515, Bunny
1.401206, Hare
1.464897, HeavyBunny
1.528588, Bunny
1.592280, Hare
1.655971, BadassBunny
1.719662, Bunny
1.783353, Bunny
1.847044, BadassBunny
1.910736, Bunny
1.974427, Bunny
2.038118, HeavyBunny
2.101809, Bunny
2.165500, Bunny
2.229191, BadassBunny
2.292883, HeavyBunny
2.356574, ShieldBunny
2.420265, HeavyBunny
2.483956, HeavyBunny
2.547647, Bunny
2.611339, FlyingSquirrel
2.675030, Bunny
2.738721, HeavyBunny
2.802412, HeavyBunny
2.866103, HeavyBunny
2.929794, Bunny
2.993486, HeavyBunny
3.057177, HeavyBunny
3.120868, Hare
3.184559, Bunny
3.248250, HeavyBunny
3.311942, Bunny
3.375633, Bunny
3.439324, HeavyBunny
3.503015, Bunny
3.566706, Bunny
3.630397, HeavyBunny
3.694089, HeavyBunny
3.757780, Bunny
3.821471, HeavyBunny
3.885162, Hare
3.948853, Bunny
4.012545, BadassBunny
4.076236, Hare
4.139927, Hare
4.203618, Bunny
4.267309, Bunny
4.331000, Bunny
4.394692, HeavyBunny
4.458383, ShieldBunny
4.522074, Bunny
4.585765, HeavyBunny
4.649456, BadassBunny
4.713148, HeavyBunny
4.776839, Hare
4.840530, HeavyBunny
4.904221, Bunny
4.967912, Bunny
5.031604, Bunny
5.095295, HeavyBunny
5.158986, Bunny
5.222677, BadassBunny
5.286368, Bunny
5.350059, Bunny
5.413751, HeavyBunny
5.477442, Bunny
5.541133, HeavyBunny
5.604824, HeavyBunny
5.668515, BadassBunny
5.732207, BadassBunny
5.795898, HeavyBunny
5.859589, HeavyBunny
5.923280, HeavyBunny
5.986971, Bunny
6.050662, FlyingSquirrel
6.114354, HeavyBunny
6.178045, HeavyBunny
6.241736, HeavyBunny
6.305427, HeavyBunny
6.369118, Bunny
6.432810, Bunny
6.496501, HeavyBunny
6.560192, Bunny
6.623883, HeavyBunny
6.687574, BadassBunny
6.751265, HeavyBunny
6.814957, Hare
6.878648, Bunny
6.942339, HeavyBunny
7.006030, Bunny
7.069721, HeavyBunny
7.133413, HeavyBunny
7.197104, Bunny
7.260795, Bunny
7.324486, BadassBunny
7.388177, HeavyBunny
7.451868, HeavyBunny
7.515560, HeavyBunny
7.579251, HeavyBunny
7.642942, HeavyBunny
7.706633, Bunny
7.770324, HeavyBunny
7.834016, ShieldBunny
7.897707, Bunny
7.961398, Bunny
8.025089, Bunny
8.088780, HeavyBunny
8.152472, HeavyBunny
8.216163, Bunny
8.279854, HeavyBunny
8.343545, FlyingSquirrel
8.407236, Bunny
8.470927, HeavyBunny
8.534619, HeavyBunny
8.598310, Bunny
8.662001, ShieldBunny
8.725692, HeavyBunny
8.789383, FlyingSquirrel
8.853075, Bunny
8.916766, Bunny
8.980457, HeavyBunny
9.044148, HeavyBunny
9.107839, Bunny
9.171530, Bunny
9.235222, Bunny
9.298913, Bunny
9.362604, Bunny
9.426295, Bunny
9.489986, Bunny
9.553678, Bunny
9.617369, Bunny
9.681060, Hare
9.744751, Bunny
9.808442, HeavyBunny
9.872133, Bunny
9.935825, HeavyBunny
9.999516, HeavyBunny
10.063207, HeavyBunny
10.126898, Bunny
10.190589, Bunny
10.254281, Bunny
10.317972, HeavyBunny
10.381663, HeavyBunny
10.445354, Bunny
10.509045, HeavyBunny
10.572736, Bunny
10.636428, HeavyBunny
10.700119, HeavyBunny
10.763810, Bunny
10.827501, Bunny
10.891192, HeavyBunny
10.954884, Bunny
11.018575, Bunny
11.082266, HeavyBunny
11.145957, BadassBunny
11.209648, Bunny
11.273340, Bunny
11.337031, Bunny
11.400722, Bunny
11.464413, Bunny
11.528104, HeavyBunny
11.591795, BadassBunny
11.655487, Bunny
11.719178, HeavyBunny
11.782869, Bunny
11.846560, Bunny
11.910251, FlyingSquirrel
11.973943, HeavyBunny
12.037634, Bunny
12.101325, Bunny
12.165016, Bunny
