0.000000, HeavyBunny
0.012727, HeavyBunny
0.025454, HeavyBunny
0.038182, FlyingSquirrel
0.050909, BadassBunny
0.063636, BadassBunny
0.076363, BadassBunny
0.089090, BadassBunny
0.101817, SpecOpBunny
0.114545, BadassBunny
0.127272, BadassBunny
0.139999, BadassBunny
0.152726, HeavyBunny
0.165453, BadassBunny
0.178180, BadassBunny
0.190908, HeavyBunny
0.203635, BadassBunny
0.216362, HeavyBunny
0.229089, BadassBunny
0.241816, HeavyBunny
0.254543, BadassBunny
0.267271, ShieldBunny
0.279998, HeavyBunny
0.292725, HeavyBunny
0.305452, ShieldBunny
0.318179, HeavyBunny
0.330906, HeavyBunny
0.343634, BadassBunny
0.356361, FlyingSquirrel
0.369088, HeavyBunny
0.381815, Hare
0.394542, Hare
0.407269, HeavyBunny
0.419997, HeavyBunny
0.432724, BadassBunny
0.445451, HeavyBunny
0.458178, BadassBunny
0.470905, HeavyBunny
0.483632, ShieldBunny
0.496360, SpecOpBunny
0.509087, SpecOpBunny
0.521814, HeavyBunny
0.534541, HeavyBunny
0.547268, ShieldBunny
0.559995, BadassBunny
0.572723, SpecOpBunny
0.585450, BadassBunny
0.598177, BadassBunny
0.610904, BadassBunny
0.623631, BadassBunny
0.636358, BadassBunny
0.649086, HeavyBunny
0.661813, BadassBunny
0.674540, HeavyBunny
0.687267, SpecOpBunny
0.699994, BadassBunny
0.712721, HeavyBunny
0.725449, Bunny
0.738176, SpecOpBunny
0.750903, HeavyBunny
0.763630, Bunny
0.776357, HeavyBunny
0.789084, BadassBunny
0.801812, Hare
0.814539, ShieldBunny
0.827266, HeavyBunny
0.839993, BadassBunny
0.852720, ShieldBunny
0.865447, HeavyBunny
0.878175, HeavyBunny
0.890902, BadassBunny
0.903629, SpecOpBunny
0.916356, HeavyBunny
0.929083, SpecOpBunny
0.941810, Hare
0.954538, SpecOpBunny
0.967265, HeavyBunny
0.979992, HeavyBunny
0.992719, SpecOpBunny
1.005446, BadassBunny
1.018173, BadassBunny
1.030901, HeavyBunny
1.043628, HeavyBunny
1.056355, Bunny
1.069082, BadassBunny
1.081809, BadassBunny
1.094536, SpecOpBunny
1.107264, BadassBunny
1.119991, HeavyBunny
1.132718, HeavyBunny
1.145445, HeavyBunny
1.158172, BadassBunny
1.170899, Bunny
1.183627, Bunny
1.196354, BadassBunny
1.209081, HeavyBunny
1.221808, BadassBunny
1.234535, BadassBunny
1.247262, HeavyBunny
1.259990, HeavyBunny
1.272717, BadassBunny
1.285444, HeavyBunny
1.298171, BadassBunny
1.310898, BadassBunny
1.323625, BadassBunny
1.336353, ShieldBunny
1.349080, HeavyBunny
1.361807, ShieldBunny
1.374534, BadassBunny
1.387261, HeavyBunny
1.399988, BadassBunny
1.412716, ShieldBunny
1.425443, BadassBunny
1.438170, ShieldBunny
1.450897, HeavyBunny
1.463624, BadassBunny
1.476351, HeavyBunny
1.489079, SpecOpBunny
1.501806, HeavyBunny
1.514533, BadassBunny
1.527260, BadassBunny
1.539987, HeavyBunny
1.552714, BadassBunny
1.565442, HeavyBunny
1.578169, HeavyBunny
1.590896, HeavyBunny
1.603623, HeavyBunny
1.616350, SpecOpBunny
1.629077, FlyingSquirrel
1.641805, BadassBunny
1.654532, ShieldBunny
1.667259, BadassBunny
1.679986, BadassBunny
1.692713, SpecOpBunny
1.705440, BadassBunny
1.718168, BadassBunny
1.730895, BadassBunny
1.743622, HeavyBunny
1.756349, ShieldBunny
1.769076, BadassBunny
1.781803, FlyingSquirrel
1.794531, Hare
1.807258, HeavyBunny
1.819985, HeavyBunny
1.832712, Hare
1.845439, BadassBunny
1.858166, BadassBunny
1.870894, HeavyBunny
1.883621, SpecOpBunny
1.896348, HeavyBunny
1.909075, Bunny
1.921802, HeavyBunny
1.934529, HeavyBunny
1.947257, Hare
1.959984, Hare
1.972711, BadassBunny
1.985438, BadassBunny
1.998165, HeavyBunny
2.010892, Otter
2.023620, BadassBunny
2.036347, HeavyBunny
2.049074, BadassBunny
2.061801, BadassBunny
2.074528, HeavyBunny
2.087255, HeavyBunny
2.099983, HeavyBunny
2.112710, ShieldBunny
2.125437, HeavyBunny
2.138164, BadassBunny
2.150891, BadassBunny
2.163618, BadassBunny
2.176346, Hare
2.189073, BadassBunny
2.201800, BadassBunny
2.214527, HeavyBunny
2.227254, Bunny
2.239981, SpecOpBunny
2.252709, BadassBunny
2.265436, SpecOpBunny
2.278163, BadassBunny
2.290890, Hare
2.303617, BadassBunny
2.316344, BadassBunny
2.329072, BadassBunny
2.341799, HeavyBunny
2.354526, BadassBunny
2.367253, SpecOpBunny
2.379980, Hare
2.392707, Hare
2.405435, HeavyBunny
2.418162, BadassBunny
2.430889, HeavyBunny
2.443616, BadassBunny
2.456343, HeavyBunny
2.469070, SpecOpBunny
2.481798, BadassBunny
2.494525, ShieldBunny
2.507252, Bunny
2.519979, BadassBunny
2.532706, Otter
2.545433, HeavyBunny
2.558161, HeavyBunny
2.570888, ShieldBunny
2.583615, BadassBunny
2.596342, BadassBunny
2.609069, HeavyBunny
2.621796, BadassBunny
2.634524, BadassBunny
2.647251, HeavyBunny
2.659978, HeavyBunny
2.672705, HeavyBunny
2.685432, BadassBunny
2.698159, HeavyBunny
2.710887, FlyingSquirrel
2.723614, BadassBunny
2.736341, BadassBunny
2.749068, Hare
2.761795, Bunny
2.774522, HeavyBunny
2.787250, BadassBunny
2.799977, BadassBunny
2.812704, HeavyBunny
2.825431, Hare
2.838158, SpecOpBunny
2.850885, BadassBunny
2.863613, BadassBunny
2.876340, HeavyBunny
2.889067, HeavyBunny
2.901794, FlyingSquirrel
2.914521, Bunny
2.927248, Hare
2.939976, BadassBunny
2.952703, HeavyBunny
2.965430, BadassBunny
2.978157, BadassBunny
2.990884, BadassBunny
3.003611, HeavyBunny
3.016339, HeavyBunny
3.029066, HeavyBunny
3.041793, BadassBunny
3.054520, HeavyBunny
3.067247, HeavyBunny
3.079974, HeavyBunny
3.092702, BadassBunny
3.105429, HeavyBunny
3.118156, BadassBunny
3.130883, BadassBunny
3.143610, BadassBunny
3.156337, HeavyBunny
3.169065, BadassBunny
3.181792, HeavyBunny
3.194519, HeavyBunny
3.207246, HeavyBunny
3.219973, BadassBunny
3.232700, BadassBunny
3.245428, Hare
3.258155, HeavyBunny
3.270882, BadassBunny
3.283609, HeavyBunny
3.296336, BadassBunny
3.309063, BadassBunny
3.321791, HeavyBunny
3.334518, HeavyBunny
3.347245, BadassBunny
3.359972, Hare
3.372699, HeavyBunny
3.385426, Bunny
3.398154, HeavyBunny
3.410881, HeavyBunny
3.423608, FlyingSquirrel
3.436335, HeavyBunny
3.449062, SpecOpBunny
3.461789, HeavyBunny
3.474517, BadassBunny
3.487244, Bunny
3.499971, HeavyBunny
3.512698, BadassBunny
3.525425, Hare
3.538152, BadassBunny
3.550880, HeavyBunny
3.563607, HeavyBunny
3.576334, BadassBunny
3.589061, HeavyBunny
3.601788, HeavyBunny
3.614515, BadassBunny
3.627243, BadassBunny
3.639970, SpecOpBunny
3.652697, BadassBunny
3.665424, BadassBunny
3.678151, BadassBunny
3.690878, BadassBunny
3.703606, BadassBunny
3.716333, BadassBunny
3.729060, BadassBunny
3.741787, HeavyBunny
3.754514, SpecOpBunny
3.767241, BadassBunny
3.779969, HeavyBunny
3.792696, HeavyBunny
3.805423, BadassBunny
3.818150, FlyingSquirrel
3.830877, BadassBunny
3.843604, BadassBunny
3.856332, BadassBunny
3.869059, FlyingSquirrel
3.881786, BadassBunny
3.894513, HeavyBunny
3.907240, HeavyBunny
3.919967, ShieldBunny
3.932695, BadassBunny
3.945422, BadassBunny
3.958149, Hare
3.970876, HeavyBunny
3.983603, HeavyBunny
3.996330, HeavyBunny
4.009058, HeavyBunny
4.021785, Otter
4.034512, HeavyBunny
4.047239, HeavyBunny
4.059966, HeavyBunny
4.072693, BadassBunny
4.085421, BadassBunny
4.098148, HeavyBunny
4.110875, HeavyBunny
4.123602, ShieldBunny
4.136329, SpecOpBunny
4.149056, BadassBunny
4.161784, HeavyBunny
4.174511, HeavyBunny
4.187238, BadassBunny
4.199965, SpecOpBunny
4.212692, Bunny
4.225419, HeavyBunny
4.238147, BadassBunny
4.250874, HeavyBunny
4.263601, HeavyBunny
4.276328, Hare
4.289055, BadassBunny
4.301782, BadassBunny
4.314510, Otter
4.327237, HeavyBunny
4.339964, ShieldBunny
4.352691, HeavyBunny
4.365418, HeavyBunny
4.378145, SpecOpBunny
4.390873, BadassBunny
4.403600, HeavyBunny
4.416327, BadassBunny
4.429054, SpecOpBunny
4.441781, SpecOpBunny
4.454508, HeavyBunny
4.467236, Hare
4.479963, HeavyBunny
4.492690, BadassBunny
4.505417, HeavyBunny
4.518144, SpecOpBunny
4.530871, BadassBunny
4.543599, BadassBunny
4.556326, BadassBunny
4.569053, HeavyBunny
4.581780, Hare
4.594507, BadassBunny
4.607234, HeavyBunny
4.619962, HeavyBunny
4.632689, HeavyBunny
4.645416, Hare
4.658143, HeavyBunny
4.670870, HeavyBunny
4.683597, HeavyBunny
4.696325, HeavyBunny
4.709052, HeavyBunny
4.721779, HeavyBunny
4.734506, BadassBunny
4.747233, BadassBunny
4.759960, HeavyBunny
4.772688, ShieldBunny
4.785415, BadassBunny
4.798142, BadassBunny
4.810869, HeavyBunny
4.823596, SpecOpBunny
4.836323, BadassBunny
4.849051, Hare
4.861778, BadassBunny
4.874505, BadassBunny
4.887232, HeavyBunny
4.899959, BadassBunny
4.912686, FlyingSquirrel
4.925414, HeavyBunny
4.938141, HeavyBunny
4.950868, BadassBunny
4.963595, SpecOpBunny
4.976322, SpecOpBunny
4.989049, BadassBunny
5.001777, HeavyBunny
5.014504, HeavyBunny
5.027231, BadassBunny
5.039958, HeavyBunny
5.052685, Hare
5.065412, HeavyBunny
5.078140, Otter
5.090867, BadassBunny
5.103594, SpecOpBunny
5.116321, HeavyBunny
5.129048, BadassBunny
5.141775, HeavyBunny
5.154503, FlyingSquirrel
5.167230, Hare
5.179957, BadassBunny
5.192684, HeavyBunny
5.205411, HeavyBunny
5.218138, HeavyBunny
5.230866, BadassBunny
5.243593, BadassBunny
5.256320, SpecOpBunny
5.269047, HeavyBunny
5.281774, BadassBunny
5.294501, HeavyBunny
5.307229, BadassBunny
5.319956, BadassBunny
5.332683, BadassBunny
5.345410, SpecOpBunny
5.358137, HeavyBunny
5.370864, Bunny
5.383592, BadassBunny
5.396319, Hare
5.409046, BadassBunny
5.421773, BadassBunny
5.434500, Hare
5.447227, HeavyBunny
5.459955, HeavyBunny
5.472682, Hare
5.485409, BadassBunny
5.498136, BadassBunny
5.510863, BadassBunny
5.523590, SpecOpBunny
5.536318, BadassBunny
5.549045, BadassBunny
5.561772, BadassBunny
5.574499, BadassBunny
5.587226, Hare
5.599953, BadassBunny
5.612681, BadassBunny
5.625408, ShieldBunny
5.638135, HeavyBunny
5.650862, Hare
5.663589, HeavyBunny
5.676316, Hare
5.689044, BadassBunny
5.701771, BadassBunny
5.714498, HeavyBunny
5.727225, BadassBunny
5.739952, BadassBunny
5.752679, HeavyBunny
5.765407, BadassBunny
5.778134, Bunny
5.790861, BadassBunny
5.803588, Bunny
5.816315, BadassBunny
5.829042, Hare
5.841770, HeavyBunny
5.854497, Bunny
5.867224, HeavyBunny
5.879951, BadassBunny
5.892678, HeavyBunny
5.905405, ShieldBunny
5.918133, BadassBunny
5.930860, HeavyBunny
5.943587, HeavyBunny
5.956314, BadassBunny
5.969041, HeavyBunny
5.981768, Hare
5.994496, HeavyBunny
6.007223, Bunny
6.019950, BadassBunny
6.032677, SpecOpBunny
6.045404, BadassBunny
6.058131, BadassBunny
6.070859, BadassBunny
6.083586, HeavyBunny
6.096313, BadassBunny
6.109040, Hare
6.121767, HeavyBunny
6.134494, HeavyBunny
6.147222, HeavyBunny
6.159949, BadassBunny
6.172676, Hare
6.185403, HeavyBunny
6.198130, FlyingSquirrel
6.210857, BadassBunny
6.223585, HeavyBunny
6.236312, BadassBunny
6.249039, BadassBunny
6.261766, HeavyBunny
6.274493, BadassBunny
6.287220, HeavyBunny
6.299948, HeavyBunny
6.312675, Otter
6.325402, HeavyBunny
6.338129, Hare
6.350856, BadassBunny
6.363583, Hare
6.376311, SpecOpBunny
